REGIONID,CONSTELLATIONID,SOLARSYSTEMID,SOLARSYSTEMNAME,SECURITY
11000012,21000106,31001079,J134123,-0.99
11000012,21000107,31001080,J133857,-0.99
11000012,21000107,31001081,J171813,-0.99
11000012,21000107,31001082,J143513,-0.99
11000012,21000107,31001083,J112656,-0.99
11000012,21000107,31001084,J154357,-0.99
11000012,21000107,31001085,J154145,-0.99
11000012,21000107,31001086,J100129,-0.99
11000012,21000108,31001087,J155124,-0.99
11000012,21000108,31001088,J133207,-0.99
11000012,21000108,31001089,J124830,-0.99
11000012,21000108,31001090,J144725,-0.99
11000012,21000108,31001091,J170409,-0.99
11000012,21000108,31001092,J103326,-0.99
11000012,21000109,31001093,J160739,-0.99
11000012,21000109,31001094,J133041,-0.99
11000012,21000109,31001095,J205412,-0.99
11000012,21000109,31001096,J145851,-0.99
11000012,21000109,31001097,J132737,-0.99
11000012,21000109,31001098,J130247,-0.99
11000012,21000110,31001099,J151405,-0.99
11000012,21000110,31001100,J131802,-0.99
11000012,21000110,31001101,J221515,-0.99
11000012,21000110,31001102,J142951,-0.99
11000012,21000110,31001103,J101736,-0.99
11000012,21000110,31001104,J233739,-0.99
11000012,21000110,31001105,J221447,-0.99
11000012,21000111,31001106,J145645,-0.99
11000012,21000111,31001107,J153051,-0.99
11000012,21000111,31001108,J141451,-0.99
11000012,21000111,31001109,J131859,-0.99
11000012,21000111,31001110,J144553,-0.99
11000012,21000111,31001111,J145615,-0.99
11000012,21000111,31001112,J223109,-0.99
11000012,21000112,31001113,J132721,-0.99
11000012,21000112,31001114,J103353,-0.99
11000012,21000112,31001115,J173223,-0.99
11000012,21000112,31001116,J104837,-0.99
11000012,21000112,31001117,J163745,-0.99
11000012,21000112,31001118,J101500,-0.99
11000012,21000112,31001119,J224826,-0.99
11000012,21000113,31001120,J230905,-0.99
11000012,21000113,31001121,J110924,-0.99
11000012,21000113,31001122,J122220,-0.99
11000012,21000113,31001123,J165153,-0.99
11000012,21000113,31001124,J204030,-0.99
11000012,21000113,31001125,J134136,-0.99
11000012,21000113,31001126,J113334,-0.99
11000012,21000114,31001127,J125403,-0.99
11000012,21000114,31001128,J162437,-0.99
11000012,21000114,31001129,J235630,-0.99
11000012,21000114,31001130,J105409,-0.99
11000012,21000114,31001131,J163529,-0.99
11000012,21000114,31001132,J152931,-0.99
11000012,21000114,31001133,J131559,-0.99
11000012,21000115,31001134,J143918,-0.99
11000012,21000115,31001135,J104643,-0.99
11000012,21000115,31001136,J212304,-0.99
11000012,21000115,31001137,J154634,-0.99
11000012,21000115,31001138,J172052,-0.99
11000012,21000115,31001139,J135036,-0.99
11000012,21000116,31001140,J134431,-0.99
11000012,21000116,31001141,J121105,-0.99
11000012,21000116,31001142,J120357,-0.99
11000012,21000116,31001143,J101854,-0.99
11000012,21000116,31001144,J232826,-0.99
11000012,21000116,31001145,J154934,-0.99
11000012,21000117,31001146,J170132,-0.99
11000012,21000117,31001147,J114916,-0.99
11000012,21000117,31001148,J142400,-0.99
11000012,21000117,31001149,J115502,-0.99
11000012,21000117,31001150,J121300,-0.99
11000012,21000117,31001151,J223658,-0.99
11000012,21000118,31001152,J124327,-0.99
11000012,21000118,31001153,J220438,-0.99
11000012,21000118,31001154,J144636,-0.99
11000012,21000118,31001155,J113347,-0.99
11000012,21000118,31001156,J150737,-0.99
11000012,21000118,31001157,J152044,-0.99
11000012,21000119,31001158,J142443,-0.99
11000012,21000119,31001159,J164104,-0.99
11000012,21000119,31001160,J155008,-0.99
11000012,21000119,31001161,J114358,-0.99
11000012,21000119,31001162,J122259,-0.99
11000012,21000119,31001163,J125243,-0.99
11000012,21000119,31001164,J114508,-0.99
11000012,21000120,31001165,J125216,-0.99
11000012,21000120,31001166,J113143,-0.99
11000012,21000120,31001167,J101612,-0.99
11000012,21000120,31001168,J101354,-0.99
11000012,21000120,31001169,J100156,-0.99
11000012,21000120,31001170,J110425,-0.99
11000012,21000121,31001171,J133121,-0.99
11000012,21000121,31001172,J165936,-0.99
11000012,21000121,31001173,J213411,-0.99
11000012,21000121,31001174,J231545,-0.99
11000012,21000121,31001175,J121603,-0.99
11000012,21000121,31001176,J222120,-0.99
11000012,21000121,31001177,J231240,-0.99
11000013,21000122,31001178,J164338,-0.99
11000013,21000122,31001179,J142603,-0.99
11000013,21000122,31001180,J212812,-0.99
11000013,21000122,31001181,J164501,-0.99
11000013,21000122,31001182,J144751,-0.99
11000013,21000122,31001183,J214744,-0.99
11000013,21000123,31001184,J135304,-0.99
11000013,21000123,31001185,J223601,-0.99
11000013,21000123,31001186,J103529,-0.99
11000013,21000123,31001187,J161051,-0.99
11000013,21000123,31001188,J224352,-0.99
11000013,21000123,31001189,J113048,-0.99
11000013,21000124,31001190,J140322,-0.99
11000013,21000124,31001191,J152741,-0.99
11000013,21000124,31001192,J222732,-0.99
11000013,21000124,31001193,J171542,-0.99
11000013,21000124,31001194,J205136,-0.99
11000013,21000124,31001195,J121706,-0.99
11000013,21000125,31001196,J143110,-0.99
11000013,21000125,31001197,J110121,-0.99
11000013,21000125,31001198,J104626,-0.99
11000013,21000125,31001199,J212159,-0.99
11000013,21000125,31001200,J151733,-0.99
11000013,21000125,31001201,J103032,-0.99
11000013,21000126,31001202,J150048,-0.99
11000013,21000126,31001203,J113432,-0.99
11000013,21000126,31001204,J134629,-0.99
11000013,21000126,31001205,J113339,-0.99
11000013,21000126,31001206,J122041,-0.99
11000013,21000126,31001207,J130719,-0.99
11000013,21000127,31001208,J204039,-0.99
11000013,21000127,31001209,J101048,-0.99
11000013,21000127,31001210,J114119,-0.99
11000013,21000127,31001211,J110411,-0.99
11000013,21000127,31001212,J104903,-0.99
11000013,21000127,31001213,J151433,-0.99
11000013,21000128,31001214,J143040,-0.99
11000013,21000128,31001215,J133521,-0.99
11000013,21000128,31001216,J163911,-0.99
11000013,21000128,31001217,J204842,-0.99
11000013,21000128,31001218,J135214,-0.99
11000013,21000128,31001219,J131716,-0.99
11000013,21000128,31001220,J225350,-0.99
11000014,21000129,31001221,J105447,-0.99
11000014,21000129,31001222,J144103,-0.99
11000014,21000129,31001223,J165847,-0.99
11000014,21000129,31001224,J121921,-0.99
11000014,21000129,31001225,J212025,-0.99
11000014,21000129,31001226,J145717,-0.99
11000014,21000130,31001227,J113705,-0.99
11000014,21000130,31001228,J132037,-0.99
11000014,21000130,31001229,J224401,-0.99
11000014,21000130,31001230,J152544,-0.99
11000014,21000130,31001231,J114506,-0.99
11000014,21000130,31001232,J231245,-0.99
11000014,21000131,31001233,J151804,-0.99
11000014,21000131,31001234,J105033,-0.99
11000014,21000131,31001235,J214600,-0.99
11000014,21000131,31001236,J152333,-0.99
11000014,21000131,31001237,J131245,-0.99
11000014,21000131,31001238,J151045,-0.99
11000014,21000131,31001239,J160822,-0.99
11000014,21000132,31001240,J125944,-0.99
11000014,21000132,31001241,J173330,-0.99
11000014,21000132,31001242,J115512,-0.99
11000014,21000132,31001243,J161854,-0.99
11000014,21000132,31001244,J122442,-0.99
11000014,21000132,31001245,J114010,-0.99
11000014,21000132,31001246,J153546,-0.99
11000014,21000133,31001247,J141046,-0.99
11000014,21000133,31001248,J160111,-0.99
11000014,21000133,31001249,J101243,-0.99
11000014,21000133,31001250,J214009,-0.99
11000014,21000133,31001251,J152757,-0.99
11000014,21000133,31001252,J164729,-0.99
11000014,21000133,31001253,J171420,-0.99
11000014,21000134,31001254,J232441,-0.99
11000014,21000134,31001255,J131656,-0.99
11000014,21000134,31001256,J135406,-0.99
11000014,21000134,31001257,J230708,-0.99
11000014,21000134,31001258,J120124,-0.99
11000014,21000134,31001259,J132746,-0.99
11000014,21000135,31001260,J212207,-0.99
11000014,21000135,31001261,J104416,-0.99
11000014,21000135,31001262,J104841,-0.99
11000014,21000135,31001263,J172701,-0.99
11000014,21000135,31001264,J104835,-0.99
11000014,21000135,31001265,J113647,-0.99
11000014,21000135,31001266,J144316,-0.99
11000014,21000136,31001267,J114612,-0.99
11000014,21000136,31001268,J130759,-0.99
11000014,21000136,31001269,J164751,-0.99
11000014,21000136,31001270,J131324,-0.99
11000014,21000136,31001271,J230722,-0.99
11000014,21000136,31001272,J134118,-0.99
11000014,21000137,31001273,J164223,-0.99
11000014,21000137,31001274,J154449,-0.99
11000014,21000137,31001275,J172815,-0.99
11000014,21000137,31001276,J151242,-0.99
11000014,21000137,31001277,J213423,-0.99
11000014,21000137,31001278,J145555,-0.99
11000014,21000138,31001279,J101323,-0.99
11000014,21000138,31001280,J112954,-0.99
11000014,21000138,31001281,J133951,-0.99
11000014,21000138,31001282,J150444,-0.99
11000014,21000138,31001283,J153858,-0.99
11000014,21000138,31001284,J172422,-0.99
11000014,21000139,31001285,J155545,-0.99
11000014,21000139,31001286,J161441,-0.99
11000014,21000139,31001287,J125449,-0.99
11000014,21000139,31001288,J210445,-0.99
11000014,21000139,31001289,J123443,-0.99
11000014,21000139,31001290,J121422,-0.99
11000014,21000139,31001291,J155403,-0.99
11000014,21000140,31001292,J103724,-0.99
11000014,21000140,31001293,J112948,-0.99
11000014,21000140,31001294,J235330,-0.99
11000014,21000140,31001295,J121507,-0.99
11000014,21000140,31001296,J235712,-0.99
11000014,21000140,31001297,J125016,-0.99
11000014,21000140,31001298,J151516,-0.99
11000014,21000141,31001299,J132226,-0.99
11000014,21000141,31001300,J170656,-0.99
11000014,21000141,31001301,J155722,-0.99
11000014,21000141,31001302,J150135,-0.99
11000014,21000141,31001303,J151645,-0.99
11000014,21000141,31001304,J211151,-0.99
11000014,21000142,31001305,J213109,-0.99
11000014,21000142,31001306,J233628,-0.99
11000014,21000142,31001307,J102433,-0.99
11000014,21000142,31001308,J111823,-0.99
11000014,21000142,31001309,J211805,-0.99
11000014,21000142,31001310,J172028,-0.99
11000014,21000143,31001311,J101833,-0.99
11000014,21000143,31001312,J104815,-0.99
11000014,21000143,31001313,J124635,-0.99
11000014,21000143,31001314,J110738,-0.99
11000014,21000143,31001315,J170550,-0.99
11000014,21000143,31001316,J143704,-0.99
11000015,21000144,31001317,J143614,-0.99
11000015,21000144,31001318,J170236,-0.99
11000015,21000144,31001319,J153034,-0.99
11000015,21000144,31001320,J220338,-0.99
11000015,21000144,31001321,J171828,-0.99
11000015,21000144,31001322,J112942,-0.99
11000015,21000145,31001323,J112709,-0.99
11000015,21000145,31001324,J161213,-0.99
11000015,21000145,31001325,J140739,-0.99
11000015,21000145,31001326,J213534,-0.99
11000015,21000145,31001327,J165224,-0.99
11000015,21000145,31001328,J170144,-0.99
11000015,21000146,31001329,J162010,-0.99
11000015,21000146,31001330,J110226,-0.99
11000015,21000146,31001331,J104421,-0.99
11000015,21000146,31001332,J104330,-0.99
11000015,21000146,31001333,J170376,-0.99
11000015,21000146,31001334,J100338,-0.99
11000015,21000147,31001335,J110034,-0.99
11000015,21000147,31001336,J124207,-0.99
11000015,21000147,31001337,J132907,-0.99
11000015,21000147,31001338,J100015,-0.99
11000015,21000147,31001339,J144024,-0.99
11000015,21000147,31001340,J122806,-0.99
11000015,21000147,31001341,J133250,-0.99
11000015,21000148,31001342,J135852,-0.99
11000015,21000148,31001343,J130616,-0.99
11000015,21000148,31001344,J204323,-0.99
11000015,21000148,31001345,J120742,-0.99
11000015,21000148,31001346,J105549,-0.99
11000015,21000148,31001347,J103237,-0.99
11000015,21000148,31001348,J215326,-0.99
11000015,21000149,31001349,J121700,-0.99
11000015,21000149,31001350,J124358,-0.99
11000015,21000149,31001351,J112420,-0.99
11000015,21000149,31001352,J130022,-0.99
11000015,21000149,31001353,J155419,-0.99
11000015,21000149,31001354,J135723,-0.99
11000015,21000149,31001355,J105201,-0.99
11000015,21000150,31001356,J133218,-0.99
11000015,21000150,31001357,J143345,-0.99
11000015,21000150,31001358,J115448,-0.99
11000015,21000150,31001359,J135642,-0.99
11000015,21000150,31001360,J205900,-0.99
11000015,21000150,31001361,J112747,-0.99
11000015,21000151,31001362,J121027,-0.99
11000015,21000151,31001363,J124744,-0.99
11000015,21000151,31001364,J161303,-0.99
11000015,21000151,31001365,J141848,-0.99
11000015,21000151,31001366,J104001,-0.99
11000015,21000151,31001367,J102304,-0.99
11000015,21000152,31001368,J172852,-0.99
11000015,21000152,31001369,J131304,-0.99
11000015,21000152,31001370,J145632,-0.99
11000015,21000152,31001371,J102515,-0.99
11000015,21000152,31001372,J160645,-0.99
11000015,21000152,31001373,J135129,-0.99
11000015,21000152,31001374,J115909,-0.99
11000016,21000153,31001375,J160225,-0.99
11000016,21000153,31001376,J210458,-0.99
11000016,21000153,31001377,J113925,-0.99
11000016,21000153,31001378,J204815,-0.99
11000016,21000153,31001379,J104754,-0.99
11000016,21000153,31001380,J130518,-0.99
11000016,21000153,31001381,J142200,-0.99
11000016,21000154,31001382,J103731,-0.99
11000016,21000154,31001383,J100046,-0.99
11000016,21000154,31001384,J230301,-0.99
11000016,21000154,31001385,J165839,-0.99
11000016,21000154,31001386,J235953,-0.99
11000016,21000154,31001387,J115018,-0.99
11000016,21000154,31001388,J133458,-0.99
11000016,21000155,31001389,J221859,-0.99
11000016,21000155,31001390,J170215,-0.99
11000016,21000155,31001391,J165820,-0.99
11000016,21000155,31001392,J130253,-0.99
11000016,21000155,31001393,J120937,-0.99
11000016,21000155,31001394,J214811,-0.99
11000016,21000155,31001395,J160419,-0.99
11000016,21000156,31001396,J161752,-0.99
11000016,21000156,31001397,J112610,-0.99
11000016,21000156,31001398,J123726,-0.99
11000016,21000156,31001399,J124837,-0.99
11000016,21000156,31001400,J151643,-0.99
11000016,21000156,31001401,J160321,-0.99
11000016,21000156,31001402,J165308,-0.99
11000016,21000157,31001403,J171359,-0.99
11000016,21000157,31001404,J115547,-0.99
11000016,21000157,31001405,J141055,-0.99
11000016,21000157,31001406,J153202,-0.99
11000016,21000157,31001407,J121845,-0.99
11000016,21000157,31001408,J113456,-0.99
11000016,21000157,31001409,J144746,-0.99
11000016,21000158,31001410,J171554,-0.99
11000016,21000158,31001411,J111029,-0.99
11000016,21000158,31001412,J145129,-0.99
11000016,21000158,31001413,J113730,-0.99
11000016,21000158,31001414,J100956,-0.99
11000016,21000158,31001415,J134407,-0.99
11000016,21000158,31001416,J101507,-0.99
11000016,21000159,31001417,J105546,-0.99
11000016,21000159,31001418,J123528,-0.99
11000016,21000159,31001419,J145318,-0.99
11000016,21000159,31001420,J132611,-0.99
11000016,21000159,31001421,J153338,-0.99
11000016,21000159,31001422,J102534,-0.99
11000016,21000160,31001423,J144519,-0.99
11000016,21000160,31001424,J141218,-0.99
11000016,21000160,31001425,J152255,-0.99
11000016,21000160,31001426,J142241,-0.99
11000016,21000160,31001427,J131047,-0.99
11000016,21000160,31001428,J100150,-0.99
11000016,21000161,31001429,J104311,-0.99
11000016,21000161,31001430,J111950,-0.99
11000016,21000161,31001431,J132754,-0.99
11000016,21000161,31001432,J101551,-0.99
11000016,21000161,31001433,J211027,-0.99
11000016,21000161,31001434,J105415,-0.99
11000017,21000162,31001435,J224148,-0.99
11000017,21000162,31001436,J100806,-0.99
11000017,21000162,31001437,J133638,-0.99
11000017,21000162,31001438,J231614,-0.99
11000017,21000162,31001439,J103110,-0.99
11000017,21000162,31001440,J101706,-0.99
11000017,21000163,31001441,J142214,-0.99
11000017,21000163,31001442,J155340,-0.99
11000017,21000163,31001443,J165326,-0.99
11000017,21000163,31001444,J133113,-0.99
11000017,21000163,31001445,J122656,-0.99
11000017,21000163,31001446,J134716,-0.99
11000017,21000163,31001447,J171344,-0.99
11000017,21000164,31001448,J161119,-0.99
11000017,21000164,31001449,J111404,-0.99
11000017,21000164,31001450,J105346,-0.99
11000017,21000164,31001451,J154631,-0.99
11000017,21000164,31001452,J150112,-0.99
11000017,21000164,31001453,J104649,-0.99
11000017,21000165,31001454,J234421,-0.99
11000017,21000165,31001455,J105726,-0.99
11000017,21000165,31001456,J111758,-0.99
11000017,21000165,31001457,J142923,-0.99
11000017,21000165,31001458,J114026,-0.99
11000017,21000165,31001459,J115118,-0.99
11000018,21000166,31001460,J162226,-0.99
11000018,21000166,31001461,J165020,-0.99
11000018,21000166,31001462,J125302,-0.99
11000018,21000166,31001463,J113754,-0.99
11000018,21000166,31001464,J153215,-0.99
11000018,21000166,31001465,J213820,-0.99
11000018,21000167,31001466,J111555,-0.99
11000018,21000167,31001467,J131553,-0.99
11000018,21000167,31001468,J143841,-0.99
11000018,21000167,31001469,J113250,-0.99
11000018,21000167,31001470,J204635,-0.99
11000018,21000167,31001471,J212954,-0.99
11000018,21000168,31001472,J132309,-0.99
11000018,21000168,31001473,J231341,-0.99
11000018,21000168,31001474,J160800,-0.99
11000018,21000168,31001475,J155338,-0.99
11000018,21000168,31001476,J132149,-0.99
11000018,21000168,31001477,J171937,-0.99
11000018,21000168,31001478,J152443,-0.99
11000018,21000169,31001479,J111329,-0.99
11000018,21000169,31001480,J171334,-0.99
11000018,21000169,31001481,J115552,-0.99
11000018,21000169,31001482,J151520,-0.99
11000018,21000169,31001483,J165920,-0.99
11000018,21000169,31001484,J145838,-0.99
11000018,21000169,31001485,J125031,-0.99
11000018,21000170,31001486,J110736,-0.99
